original_path,final_path,action,notes
components/account/RecentlyViewedGrid.ts,components/account/RecentlyViewedGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountOverviewHeader.ts,components/account/AccountOverviewHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountMobileNavigation.ts,components/account/AccountMobileNavigation.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/OrderTimeline.ts,components/account/OrderTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountSecuritySummaryCard.ts,components/account/AccountSecuritySummaryCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/ChangePasswordForm.ts,components/account/ChangePasswordForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/ConnectedAccountCard.ts,components/account/ConnectedAccountCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/OrderStatusBadge.ts,components/account/OrderStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/SavedStudioCard.ts,components/account/SavedStudioCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountSectionHeader.ts,components/account/AccountSectionHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/WishlistCard.ts,components/account/WishlistCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountEmailVerificationCard.ts,components/account/AccountEmailVerificationCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AddressForm.ts,components/account/AddressForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountQuickActions.ts,components/account/AccountQuickActions.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountDeletionDialog.ts,components/account/AccountDeletionDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/SessionCard.ts,components/account/SessionCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountRecentOrderList.ts,components/account/AccountRecentOrderList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountDashboardShell.ts,components/account/AccountDashboardShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountEmptyState.ts,components/account/AccountEmptyState.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountProfileForm.ts,components/account/AccountProfileForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/ReviewCard.ts,components/account/ReviewCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountErrorState.ts,components/account/AccountErrorState.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountNavigation.ts,components/account/AccountNavigation.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/CustomOrderList.ts,components/account/CustomOrderList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountMetricGrid.ts,components/account/AccountMetricGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountSidebar.ts,components/account/AccountSidebar.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/OrderSummary.ts,components/account/OrderSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountProfilePhotoUploader.ts,components/account/AccountProfilePhotoUploader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountMetricCard.ts,components/account/AccountMetricCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountDangerZone.ts,components/account/AccountDangerZone.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/ProfileForm.ts,components/account/ProfileForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountOverviewLayout.ts,components/account/AccountOverviewLayout.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountPageHeader.ts,components/account/AccountPageHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountRecentOrderCard.ts,components/account/AccountRecentOrderCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountPanel.ts,components/account/AccountPanel.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/SecurityOverview.ts,components/account/SecurityOverview.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/OrderList.ts,components/account/OrderList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/OrderCard.ts,components/account/OrderCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountSection.ts,components/account/AccountSection.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/SessionManagementCard.ts,components/account/SessionManagementCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/SessionList.ts,components/account/SessionList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountShell.ts,components/account/AccountShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/ReviewList.ts,components/account/ReviewList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountProfileCard.ts,components/account/AccountProfileCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/NotificationPreferences.ts,components/account/NotificationPreferences.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/account/AccountActivityTimeline.ts,components/account/AccountActivityTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/media/MediaSelectionDialog.ts,components/media/MediaSelectionDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/media/MediaAssetCard.ts,components/media/MediaAssetCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/media/MediaLibraryToolbar.ts,components/media/MediaLibraryToolbar.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/media/MediaAssetGrid.ts,components/media/MediaAssetGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/media/MediaUploadPanel.ts,components/media/MediaUploadPanel.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyBalanceCard.ts,components/loyalty/LoyaltyBalanceCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRedemptionStatusBadge.ts,components/loyalty/LoyaltyRedemptionStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRewardGrid.ts,components/loyalty/LoyaltyRewardGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyTransactionList.ts,components/loyalty/LoyaltyTransactionList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyAdjustmentForm.ts,components/loyalty/LoyaltyAdjustmentForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRedeemDialog.ts,components/loyalty/LoyaltyRedeemDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRewardCard.ts,components/loyalty/LoyaltyRewardCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRedemptionList.ts,components/loyalty/LoyaltyRedemptionList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyAnalyticsSummary.ts,components/loyalty/LoyaltyAnalyticsSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRewardFilters.ts,components/loyalty/LoyaltyRewardFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltySkeleton.ts,components/loyalty/LoyaltySkeleton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyTierBadge.ts,components/loyalty/LoyaltyTierBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRedemptionCard.ts,components/loyalty/LoyaltyRedemptionCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyTierProgress.ts,components/loyalty/LoyaltyTierProgress.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/loyalty/LoyaltyRedemptionCancelDialog.ts,components/loyalty/LoyaltyRedemptionCancelDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsNavigation.ts,components/cms/CmsNavigation.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsPageEditorHeader.ts,components/cms/CmsPageEditorHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsShell.ts,components/cms/CmsShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsDocumentStatusBadge.ts,components/cms/CmsDocumentStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsSectionEditor.ts,components/cms/CmsSectionEditor.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsPageList.ts,components/cms/CmsPageList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsPageCard.ts,components/cms/CmsPageCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsSectionListEditor.ts,components/cms/CmsSectionListEditor.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cms/CmsSeoEditor.ts,components/cms/CmsSeoEditor.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/DashboardShell.ts,components/layout/DashboardShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/SiteHeader.ts,components/layout/SiteHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/DashboardHeader.ts,components/layout/DashboardHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/PageHeader.ts,components/layout/PageHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/PublicShell.ts,components/layout/PublicShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/MobileNavigation.ts,components/layout/MobileNavigation.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/ContentGrid.ts,components/layout/ContentGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/SiteFooter.ts,components/layout/SiteFooter.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/SplitLayout.ts,components/layout/SplitLayout.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/layout/DashboardSidebar.ts,components/layout/DashboardSidebar.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/notifications/NotificationBell.ts,components/notifications/NotificationBell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/notifications/NotificationPopover.ts,components/notifications/NotificationPopover.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/notifications/NotificationFilters.ts,components/notifications/NotificationFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/notifications/NotificationCard.ts,components/notifications/NotificationCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/notifications/NotificationFeed.ts,components/notifications/NotificationFeed.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundDecisionDialog.ts,components/refunds/RefundDecisionDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundFilters.ts,components/refunds/RefundFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundAnalyticsSummary.ts,components/refunds/RefundAnalyticsSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundStatusBadge.ts,components/refunds/RefundStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundProcessingDialog.ts,components/refunds/RefundProcessingDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundCard.ts,components/refunds/RefundCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundList.ts,components/refunds/RefundList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/refunds/RefundRequestForm.ts,components/refunds/RefundRequestForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/checkout/AddressCard.ts,components/checkout/AddressCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/checkout/CheckoutStepIndicator.ts,components/checkout/CheckoutStepIndicator.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/checkout/CheckoutSection.ts,components/checkout/CheckoutSection.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/checkout/AddressForm.ts,components/checkout/AddressForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/checkout/PaymentMethodSelector.ts,components/checkout/PaymentMethodSelector.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/checkout/AddressSelector.ts,components/checkout/AddressSelector.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryRestockForm.ts,components/inventory/InventoryRestockForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryCard.ts,components/inventory/InventoryCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryFilters.ts,components/inventory/InventoryFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryAnalyticsSummary.ts,components/inventory/InventoryAnalyticsSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryStatusBadge.ts,components/inventory/InventoryStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryAdjustmentForm.ts,components/inventory/InventoryAdjustmentForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventorySettingsForm.ts,components/inventory/InventorySettingsForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryMovementList.ts,components/inventory/InventoryMovementList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryMovementCard.ts,components/inventory/InventoryMovementCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryDamageForm.ts,components/inventory/InventoryDamageForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/inventory/InventoryGrid.ts,components/inventory/InventoryGrid.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnRequestList.ts,components/returns/ReturnRequestList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnList.ts,components/returns/ReturnList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnPickupForm.ts,components/returns/ReturnPickupForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnTimeline.ts,components/returns/ReturnTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnPickupStatusBadge.ts,components/returns/ReturnPickupStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnAnalyticsSummary.ts,components/returns/ReturnAnalyticsSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnPickupDialog.ts,components/returns/ReturnPickupDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnInspectionStatusBadge.ts,components/returns/ReturnInspectionStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnRequestCard.ts,components/returns/ReturnRequestCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnCard.ts,components/returns/ReturnCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnDetailHeader.ts,components/returns/ReturnDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnStatusBadge.ts,components/returns/ReturnStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnReasonBadge.ts,components/returns/ReturnReasonBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnInspectionForm.ts,components/returns/ReturnInspectionForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnResolutionPanel.ts,components/returns/ReturnResolutionPanel.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnDetailShell.ts,components/returns/ReturnDetailShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnEvidenceRequestPanel.ts,components/returns/ReturnEvidenceRequestPanel.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnFilters.ts,components/returns/ReturnFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/CreateReturnRequestForm.ts,components/returns/CreateReturnRequestForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnTrackingDialog.ts,components/returns/ReturnTrackingDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/returns/ReturnDecisionDialog.ts,components/returns/ReturnDecisionDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CartCountBadge.ts,components/cart/CartCountBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CouponEntry.ts,components/cart/CouponEntry.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CartItemCard.ts,components/cart/CartItemCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CartDrawer.ts,components/cart/CartDrawer.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CartProgress.ts,components/cart/CartProgress.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CartItemsList.ts,components/cart/CartItemsList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CartSummary.ts,components/cart/CartSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/cart/CartPageShell.ts,components/cart/CartPageShell.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionAnalyticsSummary.ts,components/promotions/PromotionAnalyticsSummary.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionFilters.ts,components/promotions/PromotionFilters.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionSkeleton.ts,components/promotions/PromotionSkeleton.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/CouponCodeInput.ts,components/promotions/CouponCodeInput.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionValueBadge.ts,components/promotions/PromotionValueBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionList.ts,components/promotions/PromotionList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionDeleteDialog.ts,components/promotions/PromotionDeleteDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionRedemptionList.ts,components/promotions/PromotionRedemptionList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionCard.ts,components/promotions/PromotionCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionForm.ts,components/promotions/PromotionForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/promotions/PromotionStatusBadge.ts,components/promotions/PromotionStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/CreateWarrantyClaimForm.ts,components/warranty/CreateWarrantyClaimForm.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyRegistrationStatusCard.ts,components/warranty/WarrantyRegistrationStatusCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyClaimDecisionDialog.ts,components/warranty/WarrantyClaimDecisionDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyClaimCompletionDialog.ts,components/warranty/WarrantyClaimCompletionDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyList.ts,components/warranty/WarrantyList.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyAnalyticsCard.ts,components/warranty/WarrantyAnalyticsCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyVoidDialog.ts,components/warranty/WarrantyVoidDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyDetailHeader.ts,components/warranty/WarrantyDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyServiceAppointmentDialog.ts,components/warranty/WarrantyServiceAppointmentDialog.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyClaimTimeline.ts,components/warranty/WarrantyClaimTimeline.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyCard.ts,components/warranty/WarrantyCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyStatusBadge.ts,components/warranty/WarrantyStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyClaimDetailHeader.ts,components/warranty/WarrantyClaimDetailHeader.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyClaimStatusBadge.ts,components/warranty/WarrantyClaimStatusBadge.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyOwnershipCard.ts,components/warranty/WarrantyOwnershipCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
components/warranty/WarrantyCoverageCard.ts,components/warranty/WarrantyCoverageCard.tsx,ts_to_tsx_rename,Stripped stray leading x artifact; renamed .ts to .tsx because file contains JSX
